dataset,unit_id,regime_id,capability,mechanism,mechanism_status,activation_measure,reference_cost,capability_cost,paired_cost_effect,switch_reduction,execution_agreement,evidence_source,materially_favorable,materially_adverse,counterexample_flag
Walmart,store_019__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,6.0,1367351.0082993307,1443375.3022093428,76024.29391001211,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_020__dept_038,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,5.0,1363711.9932933506,1360346.4038553254,-3365.589438025141,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_020__dept_040,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,6.0,1172328.7166071294,1246213.528005944,73884.81139881442,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_020__dept_072,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,6.0,4121255.989884063,4121252.989884063,-3.0,6.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_020__dept_083,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,5.0,98741.31204525828,98612.30937218136,-129.0026730769314,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_020__dept_090,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,6.0,1176081.5006615412,1270017.540097645,93936.03943610378,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_020__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,9.0,1879401.999919633,2062327.663642244,182925.66372261054,9.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_020__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,3.0,2251535.7001327733,2250402.1889789263,-1133.5111538465135,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_022__dept_059,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,7555.700680901025,8386.541553503073,830.840872602046,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_023__dept_032,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,3.0,168867.49013760418,169306.51532991338,439.02519230920007,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_023__dept_072,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,5.0,3129035.90828357,3129033.40828357,-2.5,5.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_024__dept_018,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,2.0,969313.0287777778,969312.0287777778,-1.0,2.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_024__dept_040,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,584920.2175977671,562616.1840901972,-22304.033507569926,4.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_024__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,1720127.855527379,2014307.947902231,294180.0923748517,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_024__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,1614475.1625718758,1587045.9511229696,-27429.21144890645,5.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_025__dept_018,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,2.0,998937.607625,998936.607625,-1.0,2.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_026__dept_024,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,455117.6899793653,508453.36658653826,53335.67660717299,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_026__dept_036,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,2.0,46118.6501894813,46135.90509511155,17.254905630252324,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_026__dept_038,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,2.0,1444958.8962589712,1353067.3906675498,-91891.5055914214,2.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_026__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,1231491.152252137,1233511.1717087752,2020.0194566384891,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_027__dept_071,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,1.0,165379.4777644583,168619.38517159675,3239.9074071384675,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_027__dept_090,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,5.0,1587505.6300807646,1596523.8797923075,9018.249711542625,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_027__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,9.0,2807113.2988563715,2782070.5140637103,-25042.78479266167,9.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_027__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,1965577.8704970218,1957964.5763047163,-7613.294192305767,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_028__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,5.0,1204838.806604684,1500702.282408935,295863.4758042509,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_028__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,7.0,1368655.8452132859,1306916.5038842743,-61739.341329011826,7.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_029__dept_027,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,47980.56452203936,49926.90501172469,1946.3404896853244,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_030__dept_083,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,3.0,32731.853343091792,29264.589234549552,-3467.2641085422442,3.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_031__dept_038,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,3.0,1166539.5654014193,1173070.811530727,6531.246129307664,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_031__dept_046,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,1.0,494815.64921093755,494693.5849417072,-122.0642692304682,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_031__dept_079,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,500326.860540206,456252.9297116672,-44073.93082853872,8.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_031__dept_090,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,9.0,968412.7488019399,1025886.420176408,57473.67137446825,9.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_031__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,1729028.361243085,2024481.115476176,295452.75423309073,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_031__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,1426571.60267235,1424063.4181125285,-2508.1845598216173,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_032__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,1864355.5812038155,1937916.395817365,73560.8146135495,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_032__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,7.0,1140388.9545340952,1165319.2589693568,24930.304435261525,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_033__dept_094,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,327854.7900448545,322908.8992508665,-4945.890793987957,4.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_035__dept_072,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,1573774.3789456768,1524159.9431202754,-49614.43582540168,8.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_036__dept_087,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,5.0,6043.8332985968045,8338.843284855768,2295.009986258964,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_038__dept_002,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,6.0,132145.06413671115,132364.51178340786,219.44764669670258,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_039__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,1783702.384224066,1859292.99707435,75590.6128502842,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_039__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,2041179.5805183891,2046684.7657212387,5505.185202849563,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_040__dept_042,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,66442.86542368906,66804.47320923055,361.60778554149147,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_040__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,6.0,1092517.4392386759,1133132.7887499451,40615.34951126901,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_041__dept_033,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,625338.8337980768,625336.8337980768,-2.0,4.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_041__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,1.0,2550199.518179921,2550199.018179921,-0.5,1.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_041__dept_095,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,4.0,1349969.451036039,1317737.7848052632,-32231.666230775878,4.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_041__dept_096,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,3.0,73257.92791758892,74227.97886475775,970.0509471688274,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_042__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,8.0,1044527.9461595352,1123411.658788445,78883.71262890963,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_043__dept_092,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,7.0,876393.1322538307,1057025.6068991884,180632.4746453577,7.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_044__dept_009,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,1.0,7794.606410669427,7266.965225348894,-527.6411853205318,1.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_044__dept_017,governance_fixed_K2,governance_aware_dp,switch_budget_binding,active,5.0,11872.601625842524,11864.932933517219,-7.668692325303709,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_001__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,766300.3544314249,766136.9995378555,-163.35489356936887,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_001__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,950581.7252901141,947009.684290652,-3572.040999461897,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_001__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,1720080.9700211291,1730386.112693531,10305.14267240162,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_001__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,1718042.5031194119,1713149.7040706258,-4892.799048786516,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_001__dept_098,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,280109.18302917195,280108.18302917195,-1.0,2.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_002__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,1043345.2469262196,1082769.07296288,39423.82603666047,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_002__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,1323901.3580384492,1338195.7577258216,14294.39968737238,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_002__dept_091,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,948152.0901187672,956490.7396477342,8338.6495289671,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_002__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,2377671.0035563163,2327450.55657686,-50220.44697945658,3.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_002__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,1976623.8234218962,1977050.4299603582,426.6065384615212,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_003__dept_014,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,62570.81571079572,63317.025289697274,746.209578901551,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_003__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,1230790.313691329,1246176.6626939971,15386.349002667937,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_004__dept_002,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,1227229.5655161345,1228663.1231630777,1433.557646943722,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_004__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,932112.5032725037,926646.316064141,-5466.187208362855,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_004__dept_072,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,6.0,2591189.6834121896,2602130.250021051,10940.566608861554,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_004__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1082825.3760896558,1088490.1813954294,5664.805305773857,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_004__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,2370561.618834409,2375932.087093176,5370.468258765992,0.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,2231900.972332425,2223340.168529896,-8560.803802528884,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_006__dept_016,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-5.0,1447390.7261361368,1447390.7261361368,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,952349.9319357222,930733.862221353,-21616.06971436925,5.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_006__dept_072,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,972967.5727932198,967601.9239445976,-5365.648848622106,0.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1253955.17197634,1242218.6640695152,-11736.507906825049,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_006__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-2.0,1612046.5657902497,1612046.5657902497,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_009__dept_003,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-2.0,3275534.989124998,3275534.989124998,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_009__dept_005,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,557782.9436747015,568446.085998865,10663.142324163346,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_009__dept_033,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,71382.45639405263,71380.45639405263,-2.0,4.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_009__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,1146865.7435207812,1146865.7435207812,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_002,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1276828.7752179308,1278701.6062591784,1872.831041247584,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_010__dept_008,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,995402.1720512048,993985.8157487841,-1416.3563024207251,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_010__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-1.0,1460819.8138207626,1460819.8138207626,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_040,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,1252332.6654912115,1252166.2663242724,-166.39916693908162,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_010__dept_072,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,6.0,2142846.155654516,2082761.2787488224,-60084.87690569391,6.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_013__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,986657.8542752116,1030062.8007298212,43404.9464546094,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_013__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,2270890.2957955403,2270889.7957955403,-0.5,1.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_013__dept_091,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,955096.2364644912,954236.0813709979,-860.1550934931729,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_013__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,2746754.206134098,2800619.442716322,53865.23658222379,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_013__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,2433091.449465588,2410677.9470210387,-22413.50244454853,0.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_002,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,1047285.4937666169,1020044.4012549805,-27241.09251163644,3.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_014__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,1302827.9362701178,1291910.4666072363,-10917.469662881223,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_014__dept_046,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-3.0,759890.3234422681,759890.3234422681,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_072,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,1811576.0951714762,1811576.0951714762,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,1485239.5248135098,1540352.8544491557,55113.329635645736,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_014__dept_091,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,1008206.1672745781,1005218.5396541185,-2987.627620459767,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_014__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,2150524.1392051904,2140596.9562801686,-9927.182925021742,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_014__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,2009516.7039780354,2009458.6908679975,-58.013110037427396,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_015__dept_026,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,494542.3871467278,494542.3871467278,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_016__dept_096,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,4426.0035128838645,4426.0035128838645,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_019__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,2326300.388510387,2324244.0231811656,-2056.3653292213567,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_019__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,1367351.0082993307,1324101.6177973864,-43249.39050194435,2.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_020__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,1363711.9932933506,1358651.9646846647,-5060.028608685825,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_020__dept_040,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,1172328.7166071294,1176809.4879059757,4480.77129884623,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_020__dept_072,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,4121255.989884063,3800169.32335482,-321086.6665292433,2.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_020__dept_083,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,98741.31204525828,98740.81204525828,-0.5,1.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_020__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,1176081.5006615412,1200958.9149381476,24877.414276606407,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_020__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,1879401.999919633,1939899.6184269798,60497.618507345906,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_020__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-1.0,2251535.7001327733,2251535.7001327733,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_022__dept_059,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,7555.700680901025,7499.447063213493,-56.25361768753282,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_023__dept_032,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-1.0,168867.49013760418,168867.49013760418,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_023__dept_072,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,3129035.90828357,3129035.40828357,-0.5,1.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_024__dept_018,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-2.0,969313.0287777778,969313.0287777778,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_024__dept_040,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,584920.2175977671,575834.53413623,-9085.68346153712,0.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,True
Walmart,store_024__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1720127.855527379,1722472.7177874069,2344.862260027789,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_024__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,1614475.1625718758,1614475.1625718758,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_025__dept_018,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-2.0,998937.607625,998937.607625,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_026__dept_024,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,455117.6899793653,455117.6899793653,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_026__dept_036,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-2.0,46118.6501894813,46118.6501894813,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_026__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-2.0,1444958.8962589712,1444958.8962589712,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_026__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,1231491.152252137,1231491.152252137,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_027__dept_071,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-3.0,165379.4777644583,165379.4777644583,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_027__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,1587505.6300807646,1587831.7828692263,326.1527884616516,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_027__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,2807113.2988563715,2782224.0393083687,-24889.25954800285,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_027__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,1965577.8704970218,1965577.8704970218,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_028__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,1204838.806604684,1193625.6613286145,-11213.145276069641,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_028__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,1368655.8452132859,1362264.5558190688,-6391.2893942173105,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_029__dept_027,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,47980.56452203936,47980.56452203936,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_030__dept_083,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-1.0,32731.853343091792,30825.85868681224,-1905.9946562795596,0.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,True
Walmart,store_031__dept_038,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-1.0,1166539.5654014193,1166539.5654014193,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_046,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-3.0,494815.64921093755,494815.64921093755,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_079,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,500326.860540206,486266.1703203108,-14060.690219895156,4.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_031__dept_090,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,5.0,968412.7488019399,975380.0276028195,6967.278800879953,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
